year,quarter,region_ar,city_ar,Category,total_deals,average
2020,1,المنطقة الشرقية,الجبيل,مكتب - تجاري,2,421.75066
2020,1,المنطقة الشرقية,الخبر,مكتب - تجاري,70,331.606169
2020,1,المنطقة الشرقية,الدمام,مكتب - تجاري,120,284.777862
2020,1,المنطقة الشرقية,العيون,مكتب - تجاري,1,93.33333
2020,1,المنطقة الشرقية,القطيف,مكتب - تجاري,3,189.193035
2020,1,المنطقة الشرقية,حفر الباطن,مكتب - تجاري,1,218.75
2020,1,المنطقة الشرقية,رأس تنورة,مكتب - تجاري,1,269.23077
2020,2,المنطقة الشرقية,الاحساء,استديو - سكني,199,8757.870588
2020,2,المنطقة الشرقية,الجبيل,استديو - سكني,279,14768.94737
2020,2,المنطقة الشرقية,الخبر,استديو - سكني,664,14033.59551
2020,2,المنطقة الشرقية,الخفجي,استديو - سكني,39,11915.67568
2020,2,المنطقة الشرقية,الدمام,استديو - سكني,1214,12379.74425
2020,2,المنطقة الشرقية,الذيبية,استديو - سكني,1,15000
2020,2,المنطقة الشرقية,العيون,استديو - سكني,8,14250
2020,2,المنطقة الشرقية,القطيف,استديو - سكني,31,9480
2020,2,المنطقة الشرقية,القيصومة,استديو - سكني,2,30000
2020,2,المنطقة الشرقية,النعيرية,استديو - سكني,25,15657.14286
2020,2,المنطقة الشرقية,بقيق,استديو - سكني,14,9225
2020,2,المنطقة الشرقية,حفر الباطن,استديو - سكني,144,7508.620689
2020,2,المنطقة الشرقية,رأس تنورة,استديو - سكني,18,9882.352941
2020,2,المنطقة الشرقية,قرية العليا,استديو - سكني,2,14400
2020,2,المنطقة الشرقية,الاحساء,دوبلاكس - سكني,26,26862.43478
2020,2,المنطقة الشرقية,الجبيل,دوبلاكس - سكني,8,32562.5
2020,2,المنطقة الشرقية,الخبر,دوبلاكس - سكني,69,51707.59016
2020,2,المنطقة الشرقية,الدمام,دوبلاكس - سكني,127,50890.14655
2020,2,المنطقة الشرقية,العيون,دوبلاكس - سكني,1,12000
2020,2,المنطقة الشرقية,القطيف,دوبلاكس - سكني,20,27478.94737
2020,2,المنطقة الشرقية,بقيق,دوبلاكس - سكني,1,16363
2020,2,المنطقة الشرقية,حفر الباطن,دوبلاكس - سكني,3,12800
2020,2,المنطقة الشرقية,رأس تنورة,دوبلاكس - سكني,3,27000
2020,2,المنطقة الشرقية,الاحساء,دور - سكني,102,16357.46809
2020,2,المنطقة الشرقية,الجبيل,دور - سكني,3,45000
2020,2,المنطقة الشرقية,الخبر,دور - سكني,61,34099.10714
2020,2,المنطقة الشرقية,الخفجي,دور - سكني,14,23751.5
2020,2,المنطقة الشرقية,الدمام,دور - سكني,172,29308.14094
2020,2,المنطقة الشرقية,الذيبية,دور - سكني,2,21000
2020,2,المنطقة الشرقية,العيون,دور - سكني,4,13666.66667
2020,2,المنطقة الشرقية,القطيف,دور - سكني,29,17888.85185
2020,2,المنطقة الشرقية,القيصومة,دور - سكني,11,15000
2020,2,المنطقة الشرقية,النعيرية,دور - سكني,7,20600
2020,2,المنطقة الشرقية,بقيق,دور - سكني,9,23666.66667
2020,2,المنطقة الشرقية,حفر الباطن,دور - سكني,87,15448.53623
2020,2,المنطقة الشرقية,رأس تنورة,دور - سكني,16,30348.14286
2020,2,المنطقة الشرقية,قرية العليا,دور - سكني,2,6000
2020,2,المنطقة الشرقية,مليجة,دور - سكني,1,20000
2020,2,المنطقة الشرقية,الاحساء,شقة - سكني,3952,11900.21988
2020,2,المنطقة الشرقية,البويبيات,شقة - سكني,1,6000
2020,2,المنطقة الشرقية,الجبيل,شقة - سكني,1799,19548.64076
2020,2,المنطقة الشرقية,الخبر,شقة - سكني,5367,20196.21308
2020,2,المنطقة الشرقية,الخفجي,شقة - سكني,182,12886.38608
2020,2,المنطقة الشرقية,الدمام,شقة - سكني,8391,17491.96596
2020,2,المنطقة الشرقية,الذيبية,شقة - سكني,46,17238.36364
2020,2,المنطقة الشرقية,السعيرة,شقة - سكني,3,8666.666666
2020,2,المنطقة الشرقية,الصداوى,شقة - سكني,1,6000
2020,2,المنطقة الشرقية,العيون,شقة - سكني,80,12891.85915
2020,2,المنطقة الشرقية,القطيف,شقة - سكني,1039,16063.24176
2020,2,المنطقة الشرقية,القيصومة,شقة - سكني,84,8460.914893
2020,2,المنطقة الشرقية,النعيرية,شقة - سكني,138,14996.52778
2020,2,المنطقة الشرقية,بقيق,شقة - سكني,79,17839.50847
2020,2,المنطقة الشرقية,حفر الباطن,شقة - سكني,1497,10774.55634
2020,2,المنطقة الشرقية,رأس تنورة,شقة - سكني,434,15513.37308
2020,2,المنطقة الشرقية,قرية العليا,شقة - سكني,18,10110.28571
2020,2,المنطقة الشرقية,قرية العليا - الرفيعه,شقة - سكني,3,13212
2020,2,المنطقة الشرقية,مليجة,شقة - سكني,1,7000
2020,2,المنطقة الشرقية,الاحساء,فيلا - سكني,13,24570
2020,2,المنطقة الشرقية,الجبيل,فيلا - سكني,1,96000
2020,2,المنطقة الشرقية,الخبر,فيلا - سكني,153,80633.33803
2020,2,المنطقة الشرقية,الخفجي,فيلا - سكني,2,51250
2020,2,المنطقة الشرقية,الدمام,فيلا - سكني,134,50486.52893
2020,2,المنطقة الشرقية,القطيف,فيلا - سكني,7,28428.57143
2020,2,المنطقة الشرقية,القيصومة,فيلا - سكني,1,12000
2020,2,المنطقة الشرقية,النعيرية,فيلا - سكني,4,20666.66667
2020,2,المنطقة الشرقية,بقيق,فيلا - سكني,1,90000
2020,2,المنطقة الشرقية,حفر الباطن,فيلا - سكني,3,19696.66667
2020,2,المنطقة الشرقية,الاحساء,محل - تجاري,213,404.244877
2020,2,المنطقة الشرقية,الجبيل,محل - تجاري,54,379.900633
2020,2,المنطقة الشرقية,الخبر,محل - تجاري,189,562.034574
2020,2,المنطقة الشرقية,الخفجي,محل - تجاري,10,316.0019
2020,2,المنطقة الشرقية,الدمام,محل - تجاري,631,889.288655
2020,2,المنطقة الشرقية,العيون,محل - تجاري,4,369.156657
2020,2,المنطقة الشرقية,القطيف,محل - تجاري,126,416.109285
2020,2,المنطقة الشرقية,القيصومة,محل - تجاري,5,264.096256
2020,2,المنطقة الشرقية,النعيرية,محل - تجاري,3,416.666666
2020,2,المنطقة الشرقية,بقيق,محل - تجاري,6,442.222221
2020,2,المنطقة الشرقية,حفر الباطن,محل - تجاري,52,394.600766
2020,2,المنطقة الشرقية,رأس تنورة,محل - تجاري,19,331.514935
2020,2,المنطقة الشرقية,الاحساء,معرض تجاري - تجاري,3,339.59152
2020,2,المنطقة الشرقية,الجبيل,معرض تجاري - تجاري,3,180.444976
2020,2,المنطقة الشرقية,الخبر,معرض تجاري - تجاري,16,626.282868
2020,2,المنطقة الشرقية,الدمام,معرض تجاري - تجاري,13,375.477226
2020,2,المنطقة الشرقية,القطيف,معرض تجاري - تجاري,4,541.491843
2020,2,المنطقة الشرقية,الاحساء,مكتب - تجاري,8,242.87319
2020,2,المنطقة الشرقية,الجبيل,مكتب - تجاري,5,305.937308
2020,2,المنطقة الشرقية,الخبر,مكتب - تجاري,72,364.337166
2020,2,المنطقة الشرقية,الخفجي,مكتب - تجاري,1,240
2020,2,المنطقة الشرقية,الدمام,مكتب - تجاري,124,305.965515
2020,2,المنطقة الشرقية,القطيف,مكتب - تجاري,6,260.027251
2020,2,المنطقة الشرقية,بقيق,مكتب - تجاري,2,542.12454
2020,2,المنطقة الشرقية,رأس تنورة,مكتب - تجاري,2,48.49213
2020,3,المنطقة الشرقية,الاحساء,استديو - سكني,481,9534.93175
2020,3,المنطقة الشرقية,الجبيل,استديو - سكني,173,13706.60377
2020,3,المنطقة الشرقية,الخبر,استديو - سكني,843,12896.00675
2020,3,المنطقة الشرقية,الخفجي,استديو - سكني,64,11589.81818
2020,3,المنطقة الشرقية,الدمام,استديو - سكني,1492,11745.73909
2020,3,المنطقة الشرقية,العيون,استديو - سكني,6,8840
2020,3,المنطقة الشرقية,القطيف,استديو - سكني,75,8246.478873
2020,3,المنطقة الشرقية,القيصومة,استديو - سكني,2,7200
2020,3,المنطقة الشرقية,النعيرية,استديو - سكني,20,16266.66667
2020,3,المنطقة الشرقية,بقيق,استديو - سكني,10,7200
2020,3,المنطقة الشرقية,حفر الباطن,استديو - سكني,304,9502.624113
2020,3,المنطقة الشرقية,رأس تنورة,استديو - سكني,68,7227.142857
2020,3,المنطقة الشرقية,الاحساء,دوبلاكس - سكني,43,20650
2020,3,المنطقة الشرقية,الجبيل,دوبلاكس - سكني,16,35370.07143
2020,3,المنطقة الشرقية,الخبر,دوبلاكس - سكني,164,50353.75
2020,3,المنطقة الشرقية,الخفجي,دوبلاكس - سكني,5,25800
2020,3,المنطقة الشرقية,الدمام,دوبلاكس - سكني,280,43503.21401
2020,3,المنطقة الشرقية,العيون,دوبلاكس - سكني,3,17666.66667
2020,3,المنطقة الشرقية,القطيف,دوبلاكس - سكني,38,26075.75758
2020,3,المنطقة الشرقية,النعيرية,دوبلاكس - سكني,1,90000
2020,3,المنطقة الشرقية,بقيق,دوبلاكس - سكني,1,25000
2020,3,المنطقة الشرقية,حفر الباطن,دوبلاكس - سكني,18,19860
2020,3,المنطقة الشرقية,رأس تنورة,دوبلاكس - سكني,2,20500
2020,3,المنطقة الشرقية,الاحساء,دور - سكني,226,16370.24227
2020,3,المنطقة الشرقية,الجبيل,دور - سكني,6,28469.66667
2020,3,المنطقة الشرقية,الخبر,دور - سكني,112,35937.68132
2020,3,المنطقة الشرقية,الخفجي,دور - سكني,27,20660.11538
2020,3,المنطقة الشرقية,الدمام,دور - سكني,343,28941.8986
2020,3,المنطقة الشرقية,السعيرة,دور - سكني,1,14400
2020,3,المنطقة الشرقية,العيون,دور - سكني,8,15488.28571
2020,3,المنطقة الشرقية,القطيف,دور - سكني,47,28012.33333
2020,3,المنطقة الشرقية,القيصومة,دور - سكني,25,15000
2020,3,المنطقة الشرقية,النعيرية,دور - سكني,9,20325
2020,3,المنطقة الشرقية,بقيق,دور - سكني,9,19444.44444
2020,3,المنطقة الشرقية,حفر الباطن,دور - سكني,189,13652.95205
2020,3,المنطقة الشرقية,رأس تنورة,دور - سكني,33,50495.4375
2020,3,المنطقة الشرقية,مليجة,دور - سكني,1,8400
2020,3,المنطقة الشرقية,الاحساء,شقة - سكني,6748,11810.80994
2020,3,المنطقة الشرقية,الجبيل,شقة - سكني,2073,19557.95223
2020,3,المنطقة الشرقية,الخبر,شقة - سكني,8301,19932.8514
2020,3,المنطقة الشرقية,الخفجي,شقة - سكني,599,13076.45646
2020,3,المنطقة الشرقية,الدمام,شقة - سكني,14785,17445.99312
2020,3,المنطقة الشرقية,الذيبية,شقة - سكني,38,15150
2020,3,المنطقة الشرقية,السعيرة,شقة - سكني,1,6260
2020,3,المنطقة الشرقية,العيون,شقة - سكني,150,11660.84483
2020,3,المنطقة الشرقية,القطيف,شقة - سكني,2011,15258.13367
2020,3,المنطقة الشرقية,القيصومة,شقة - سكني,214,8619.466101
2020,3,المنطقة الشرقية,النعيرية,شقة - سكني,290,13174.47418
2020,3,المنطقة الشرقية,بقيق,شقة - سكني,112,15891
2020,3,المنطقة الشرقية,حفر الباطن,شقة - سكني,2691,9880.808302
2020,3,المنطقة الشرقية,رأس تنورة,شقة - سكني,465,15796.83427
2020,3,المنطقة الشرقية,قرية العليا,شقة - سكني,20,8181.785714
2020,3,المنطقة الشرقية,قرية العليا - الرفيعه,شقة - سكني,1,6000
2020,3,المنطقة الشرقية,مليجة,شقة - سكني,7,7466.666666
2020,3,المنطقة الشرقية,الاحساء,فيلا - سكني,38,20626.11429
2020,3,المنطقة الشرقية,الجبيل,فيلا - سكني,23,63409.09091
2020,3,المنطقة الشرقية,الخبر,فيلا - سكني,190,73240.12353
2020,3,المنطقة الشرقية,الخفجي,فيلا - سكني,6,21181.66667
2020,3,المنطقة الشرقية,الدمام,فيلا - سكني,234,49614.97608
